"","x"
"26735",1173.96964152851
"26736",876.763697517281
"26737",922.967021645707
"26738",1474.71972933646
"26739",1873.82200134555
"26740",729.300916694281
"26741",944.406913075978
"26742",710.742896102013
"26743",1498.13327639229
"26744",962.721625345775
"26745",881.93946149162
"26746",1178.46488626334
"26747",653.185500406123
"26748",304.7558299563
"26749",1301.76618588034
"26750",1380.31780556264
"26751",492.949366846344
"26752",695.136382346215
"26753",1311.51757125537
"26754",299.326399837228
"26755",1004.39761451789
"26756",315.205478249095
"26757",1058.18344122207
"26758",533.500139782962
"26759",486.906344990304
"26760",1726.37403307113
"26761",1651.2450115987
"26762",713.498951484889
"26763",458.570430235241
"26764",2077.65665866106
"26765",503.568160504905
"26766",987.408556381058
"26767",1332.58147938348
"26768",480.515711035671
"26769",931.49180404014
"26770",665.346021457564
"26771",1518.8856806387
"26772",1874.45918341878
"26773",1603.2604144
"26774",2052.51335421922
"26775",1086.70880027711
"26776",793.735743402765
"26777",1302.02186008367
"26778",903.727765942091
"26779",584.695789354603
"26780",1076.86916264538
"26781",1676.97463530676
"26782",2196.37522963211
"26783",281.940287977743
"26784",1384.25170689567
"26785",942.093509349446
"26786",1218.04973292722
"26787",578.477132348963
"26788",2711.31081228024
"26789",456.727971491371
"26790",478.015649853893
"26791",165.817485355349
"26792",347.940862802295
"26793",1257.51486770168
"26794",1844.5891150254
"26795",1243.41992582718
"26796",404.222867937041
"26797",642.251783859599
"26798",182.72166668412
"26799",1147.71939844945
"26800",103.48743783567
"26801",248.855994385617
"26802",1873.78552841739
"26803",392.374956936119
"26804",636.467480829605
"26805",434.236107518872
"26806",1603.79062544256
"26807",956.027305873963
"26808",1378.1491641872
"26809",1455.39072093571
"26810",361.443589242937
"26811",1463.79824785308
"26812",633.089147358026
"26813",511.361319495349
"26814",1239.72347658819
"26815",1846.63953549113
"26816",1082.63557133548
"26817",464.577554964842
"26818",133.463496706017
"26819",1057.05845624464
"26820",162.773878954016
"26821",973.665207008663
"26822",1053.07142663251
"26823",1597.17006877751
"26824",1364.76272977898
"26825",730.911948140432
"26826",1139.69693258583
"26827",514.323212058204
"26828",663.72718232914
"26829",1435.21995280858
"26830",878.725142183237
"26831",1348.28963060183
"26832",1137.38097130987
"26833",1439.99678037317
"26834",480.656262371903
"26835",1161.42451383137
"26836",653.37769626076
"26837",857.157904250537
"26838",1680.33839748488
"26839",527.390172136595
"26840",1642.76832863912
"26841",437.492678957047
"26842",664.286308772035
"26843",1428.62061158407
"26844",1156.71800188333
"26845",446.194636465172
"26846",1075.46217208489
"26847",1832.63637779958
"26848",1430.75311893843
"26849",1449.86202142949
"26850",733.887775519099
"26851",1303.56023822467
"26852",515.32432258547
"26853",1176.12304675969
"26854",516.876659997488
"26855",260.661816089509
"26856",393.538684029389
"26857",707.680753485365
"26858",613.966346742848
"26859",1241.38291838227
"26860",486.517600949321
"26861",202.93425282739
"26862",973.892700304006
"26863",959.802180012526
"26864",490.808435995924
"26865",749.969692129595
"26866",1359.75397407487
"26867",1367.63481809579
"26868",318.629571883095
"26869",987.503393856176
"26870",1719.46572355864
"26871",903.273788761335
"26872",1675.04031027045
"26873",1495.42503548759
"26874",994.023161033492
"26875",730.85722746076
"26876",1659.40926968137
"26877",1221.03922267041
"26878",1031.15990391482
"26879",961.543087278599
"26880",744.559414108142
"26881",690.343009088753
"26882",131.640165840848
"26883",814.765035892541
"26884",1554.00153298921
"26885",1403.39976187719
"26886",760.472566195277
"26887",658.1722186327
"26888",514.166680724005
"26889",1143.2168225797
"26890",837.771213706366
"26891",729.22013863397
"26892",588.338816876704
"26893",599.726092044745
"26894",631.936717989475
"26895",490.626207198475
"26896",1521.59183943525
"26897",1142.03478038028
"26898",1023.5660379096
"26899",1082.36752542494
"26900",1151.0624003607
"26901",1254.6085788712
"26902",1579.00944711244
"26903",137.159987947703
"26904",902.598147877436
"26905",580.345745491892
"26906",1249.42170162023
"26907",651.191954577492
"26908",79.7029188756458
"26909",1763.67249685088
"26910",672.782650471379
"26911",431.586086907831
"26912",1046.20617085133
"26913",342.220995011694
"26914",456.195543267279
"26915",285.766882069234
"26916",1534.79166755002
"26917",803.204046641439
"26918",366.57796450582
"26919",621.607167818221
"26920",962.761169126122
"26921",615.859979603568
"26922",518.769278220722
"26923",584.607864747323
"26924",78.473721678398
"26925",1022.24361872732
"26926",396.913899215797
"26927",934.542371935632
"26928",160.235974439509
"26929",750.031344056453
"26930",1833.08315350764
"26931",490.715466194562
"26932",483.768632175711
"26933",1087.40688631917
"26934",1191.26276381213
"26935",883.643576282899
"26936",249.622386050209
"26937",1211.99325414301
"26938",751.630748145544
"26939",769.694913273367
"26940",426.84268542068
"26941",1241.10641008488
"26942",1606.69325023525
"26943",906.665794321991
"26944",884.139567006618
"26945",1231.88886192707
"26946",2018.36631819072
"26947",876.930258484276
"26948",754.443695357476
"26949",181.862874707115
"26950",321.041696673502
"26951",1427.93755644999
"26952",693.139458111033
"26953",528.152289693151
"26954",870.812417500372
"26955",880.831478418298
"26956",1212.1015836827
"26957",629.798795081121
"26958",1248.4594624729
"26959",1229.78881135631
"26960",151.238976611774
"26961",1370.89081535035
"26962",788.608554721478
"26963",2128.24238244404
"26964",675.038297203915
"26965",640.177816295436
"26966",1221.66175586556
"26967",629.488058966966
"26968",263.778643915247
"26969",1132.26115459274
"26970",1234.59425034459
"26971",695.946722576297
"26972",243.321508725808
"26973",364.602554146994
"26974",773.07089861774
"26975",1087.12656278378
"26976",114.77357274074
"26977",809.055070532883
"26978",500.581714074957
"26979",1526.95885904146
"26980",612.174007653393
"26981",772.056052322308
"26982",1361.59966909113
"26983",800.777146774556
"26984",410.319515649636
"26985",430.549899685735
"26986",790.96262395798
"26987",653.714042006906
"26988",654.294182916717
"26989",1083.72469698731
"26990",1985.11728672918
"26991",749.116534064188
"26992",232.022137986548
"26993",135.623526054898
"26994",879.462907208451
"26995",698.102619838161
"26996",730.329757008895
"26997",345.489501476096
"26998",1457.03414590826
"26999",1065.71326316066
"27000",1034.31449365658
"27001",2101.21736101286
"27002",2062.19454148489
"27003",677.593958199792
"27004",493.862573237933
"27005",591.604686894824
"27006",1510.39869794092
"27007",819.61169123004
"27008",1324.88362108833
"27009",1060.22279630684
"27010",975.728960081788
"27011",1532.9921458238
"27012",1517.26682563532
"27013",878.517242221341
"27014",927.334472556614
"27015",2292.54993851706
"27016",662.018842560941
"27017",585.139898640846
"27018",1123.37203646633
"27019",991.050728994576
"27020",1736.73769053565
"27021",806.814031751467
"27022",265.247967879226
"27023",496.851298152095
"27024",956.908225773292
"27025",660.088190236349
"27026",1426.52519619977
"27027",617.878530069244
"27028",982.149229569248
"27029",608.024290766473
"27030",998.861053999702
"27031",957.14772189814
"27032",501.18470193624
"27033",1193.25548286648
"27034",191.017929877901
"27035",1678.99688700539
"27036",621.495275921009
"27037",106.432890826419
"27038",1014.79548624865
"27039",885.58999900823
"27040",1091.99391519345
"27041",550.799379332598
"27042",1541.91318266247
"27043",443.034789960977
"27044",491.85402615408
"27045",1685.76722829579
"27046",1000.3618957367
"27047",1426.72494055023
"27048",489.409080096661
"27049",1097.72099045571
"27050",480.514758003604
"27051",888.551017997965
"27052",911.46576079732
"27053",713.071182267997
"27054",1730.41113135536
"27055",1454.20446403607
"27056",439.548554412644
"27057",974.167797369557
"27058",1833.26566567048
"27059",541.142645967314
"27060",1259.09441858395
"27061",81.3162462490386
"27062",605.571916705204
"27063",579.743745516015
"27064",1043.92938004332
"27065",684.684310960214
"27066",1020.43999862911
"27067",1106.9159490918
"27068",485.147020557211
"27069",907.632468460269
"27070",450.779476494206
"27071",1804.50893681894
"27072",810.481956709231
"27073",601.303285023391
"27074",241.191328110094
"27075",1530.26351978596
"27076",845.304764543561
"27077",1189.8607719825
"27078",1751.50841925105
"27079",564.672033650723
"27080",890.134252712768
"27081",584.826589833745
"27082",1026.92273863349
"27083",299.053246123043
"27084",994.686363509608
"27085",979.707636792563
"27086",460.299085089086
"27087",1988.49882587052
"27088",639.593219285114
"27089",444.622890068344
"27090",1118.76652261081
"27091",975.450460738754
"27092",1875.59463744624
"27093",590.597858572689
"27094",260.107281965016
"27095",632.198428414652
"27096",916.325467369475
"27097",292.192441876585
"27098",943.548085379233
"27099",1145.70792206331
"27100",694.22547459693
"27101",1735.14883716365
"27102",1493.9862696961
"27103",1095.97009328058
"27104",1996.20163108748
"27105",855.751319620859
"27106",1143.07336925615
"27107",2071.19697450708
"27108",679.117057811162
"27109",787.791290876871
"27110",304.773249276988
"27111",104.420123700852
"27112",1990.68404854419
"27113",473.064081329296
"27114",1102.68778772196
"27115",260.93705232934
"27116",544.05667245235
"27117",1149.63447890782
"27118",725.005481356755
"27119",1135.41261505509
"27120",1952.6719610484
"27121",430.202690325142
"27122",539.594381253605
"27123",1291.03176948071
"27124",1013.61780811403
"27125",1876.36669931598
"27126",647.48626825606
"27127",919.272480410184
"27128",2268.84663812401
"27129",1247.09422506129
"27130",2135.31348890253
"27131",628.89945252265
"27132",1326.90956674938
"27133",1348.9684112121
"27134",1261.45089203873
"27135",155.315410033327
"27136",1127.3456893153
"27137",2361.56360948111
"27138",925.902656039545
"27139",1106.18763674756
"27140",861.283677225439
"27141",1772.55796985516
"27142",839.280222057106
"27143",210.870258094624
"27144",1679.04886941009
"27145",244.021026753141
"27146",566.836254360331
"27147",1108.75694836162
"27148",783.512922475345
"27149",823.33345764456
"27150",622.706224461261
"27151",272.289358699005
"27152",1224.99731622388
"27153",287.975038168175
"27154",631.58829474013
"27155",1580.8202231438
"27156",1392.9004526108
"27157",705.345533085049
"27158",1300.83400556291
"27159",2122.59358178103
"27160",629.59405901962
"27161",240.360391815038
"27162",896.549356755224
"27163",1667.32410405319
"27164",1179.65906032406
"27165",1078.85054126524
"27166",1111.41509143442
"27167",891.877423460108
"27168",1211.50806158321
"27169",1012.47881423121
"27170",880.937672315926
"27171",436.32225879064
"27172",173.488799830691
"27173",1036.60859829033
"27174",422.595014295431
"27175",1031.61469532576
"27176",1202.01771510798
"27177",1316.10465890311
"27178",1000.16910003444
"27179",783.907114516265
"27180",464.83851521694
"27181",741.670271364064
"27182",1418.38826851083
"27183",730.581250628729
"27184",1533.26031553167
"27185",442.080013059707
"27186",168.024363973654
"27187",448.420804247904
"27188",673.743820325692
"27189",1257.81115398426
"27190",468.83386621768
"27191",918.590081051577
"27192",816.964678707419
"27193",248.104073191817
"27194",1108.43176650195
"27195",569.72338423519
"27196",369.548917497224
"27197",661.380026479394
"27198",1030.61797464663
"27199",2019.45183990736
"27200",641.386334253547
"27201",1115.8255305294
"27202",483.897589223442
"27203",1318.41745533461
"27204",764.790003100638
"27205",1143.7411053471
"27206",1710.12894453753
"27207",1049.41394859826
"27208",751.620537788574
"27209",800.187228184939
"27210",301.848991286866
"27211",733.777532716029
"27212",443.646686643247
"27213",1661.77438086001
"27214",968.820060667994
"27215",983.355418281601
"27216",1216.86329708713
"27217",947.620604247182
"27218",1589.81189939059
"27219",760.661429831569
"27220",835.170432918955
"27221",1837.91076167205
"27222",319.310722314135
"27223",1067.79889780439
"27224",637.295755391892
"27225",2198.68733910232
"27226",2494.9858664854
"27227",981.400111550121
"27228",1004.07061113589
"27229",1179.23253105893
"27230",778.299668315126
"27231",1547.79383378648
"27232",1561.28005679529
"27233",543.809926090055
"27234",726.383814439864
"27235",1474.83673811839
"27236",845.898020207577
"27237",776.250964445981
"27238",1153.17665584887
"27239",294.288535606519
"27240",202.498594952047
"27241",1172.18064497204
"27242",979.760676016578
"27243",345.357551126361
"27244",2131.6611943727
"27245",1563.83995636631
"27246",1024.67971557081
"27247",572.652391076365
"27248",1768.5191879319
"27249",788.59188230601
"27250",1087.37198301323
"27251",882.428860899117
"27252",1160.01390925717
"27253",897.412338413547
"27254",1098.02371525549
"27255",1228.40107625524
"27256",1681.54846307566
"27257",1777.36848887256
"27258",615.627349294477
"27259",1244.44213458164
"27260",498.206639220141
"27261",718.614159013852
"27262",698.739927104607
"27263",759.562711953415
"27264",605.849400393006
"27265",1838.42062766905
"27266",1099.11242257959
"27267",430.44716957891
"27268",979.365546189927
"27269",1025.2578023204
"27270",244.401421807567
"27271",771.941215701746
"27272",1056.73370397974
"27273",1337.1828464577
"27274",1033.10638785557
"27275",1088.38357351869
"27276",2690.74025005928
"27277",1974.8023017191
"27278",407.940232139107
"27279",1404.51825455949
"27280",1643.92948932387
"27281",1255.23760327682
"27282",725.273614484011
"27283",595.087149102556
"27284",998.911011459467
"27285",709.8874879177
"27286",1898.66862055342
"27287",913.405698517909
"27288",443.150734897613
"27289",1437.54381629977
"27290",967.510146391031
"27291",120.349969827779
"27292",860.513164747299
"27293",226.147473159939
"27294",1579.70243570214
"27295",935.511444605737
"27296",1426.25209170258
"27297",1267.04038028692
"27298",1164.85652966773
"27299",1242.58604516021
"27300",1253.69304710169
"27301",291.050098922963
"27302",827.311550138923
"27303",2007.78437485751
"27304",545.761652338705
"27305",500.313950838704
"27306",708.354224552947
"27307",1019.6819194085
"27308",1686.38614470351
"27309",939.064730024048
"27310",648.681843068351
"27311",441.302324771747
"27312",1165.18231409975
"27313",1231.10495981793
"27314",1514.80651937542
"27315",971.746752183432
"27316",1008.81060809955
"27317",988.393411479931
"27318",496.544511177498
"27319",238.298255750229
"27320",736.086537561936
"27321",1754.74164725282
"27322",601.943524537682
"27323",1085.94927652442
"27324",374.915209000267
"27325",1700.55318655153
"27326",1029.28542254102
"27327",1081.54831667329
"27328",693.958061600311
"27329",695.116120868612
"27330",1605.57125810902
"27331",1400.43253377473
"27332",916.022393019234
"27333",1663.07367649741
"27334",754.935741875946
"27335",298.044520636095
"27336",601.063453421859
"27337",791.227227495707
"27338",159.079944972221
"27339",1241.84978335117
"27340",1067.68178224888
"27341",506.59420470696
"27342",656.575013371731
"27343",933.45872416651
"27344",798.057446786527
"27345",188.786781162666
"27346",1463.28331366792
"27347",726.94645036824
"27348",1262.60072265975
"27349",884.688484961173
"27350",1836.03572065254
"27351",1043.78901950643
"27352",1105.73778307926
"27353",959.348578573556
"27354",887.965083130627
"27355",779.032072907619
"27356",642.145118745264
"27357",1523.96604318183
"27358",654.719412752807
"27359",941.746157224266
"27360",959.687835612353
"27361",990.132450471134
"27362",522.576645679184
"27363",792.315334396116
"27364",1051.62343860973
"27365",1268.57479437919
"27366",324.215781231698
"27367",1292.65349122254
"27368",600.166543830502
"27369",753.422654778839
"27370",2776.80633409143
"27371",1307.93482606303
"27372",2056.5476058079
"27373",1519.47354514663
"27374",596.761964469139
"27375",188.285861706505
"27376",2261.48400764459
"27377",1052.23391768296
"27378",2053.33454215011
"27379",1205.87574230288
"27380",1852.33663235573
"27381",1621.48371562967
"27382",372.613001939824
"27383",319.775708889806
"27384",1508.06083317442
"27385",957.292877352719
"27386",627.095466409116
"27387",573.812972348152
"27388",1204.3228260382
"27389",233.40441547112
"27390",758.116884397201
"27391",650.153038793331
"27392",2196.66933453494
"27393",471.974869972568
"27394",935.197686998348
"27395",1332.48853658065
"27396",767.785425604966
"27397",1056.46068936149
"27398",1195.48902948493
"27399",206.385885131341
"27400",1123.86579493425
"27401",824.056827827664
"27402",651.733215927786
"27403",1154.71707407114
"27404",1308.36945535019
"27405",218.735775393488
"27406",547.449353579717
"27407",1313.98974496996
"27408",957.644263460219
"27409",1141.80484654213
"27410",647.970022157192
"27411",928.300556675362
"27412",971.423635241954
"27413",820.724604256795
"27414",85.5153606134148
"27415",980.476278987764
"27416",459.686366748065
"27417",1293.76334427328
"27418",650.478858016155
"27419",13.4461021815574
"27420",813.913297783149
"27421",678.508691728423
"27422",440.538887698059
"27423",1065.25919317561
"27424",849.914065087007
"27425",487.113418657488
"27426",1926.55271811786
"27427",1029.98191918841
"27428",837.471129157148
"27429",526.193233550202
"27430",548.687239542853
"27431",1011.9490526354
"27432",745.775971039134
"27433",926.662576504796
"27434",905.4258607234
"27435",887.225474768904
"27436",1671.11684813042
"27437",2365.79352669668
"27438",1677.07665039452
"27439",567.565499331274
"27440",1117.27164273072
"27441",524.289457509629
"27442",229.151871489193
"27443",688.011140342909
"27444",378.17664776128
"27445",950.61305432521
"27446",1555.86941662986
"27447",864.715752424773
"27448",800.539369512
"27449",275.721180420049
"27450",2242.7946923686
"27451",868.97022886887
"27452",983.327173218958
"27453",648.323849751151
"27454",1139.28368952075
"27455",1206.13060555176
"27456",1078.65873503073
"27457",749.316288085679
"27458",130.356294605618
"27459",501.77015958399
"27460",852.428709438845
"27461",1508.16331288488
"27462",540.673000570726
"27463",1029.6401008078
"27464",898.628604253218
"27465",226.67556012671
"27466",755.524717075903
"27467",1023.4009381762
"27468",268.165951159128
"27469",737.366158544215
"27470",1994.81674234625
"27471",950.418724063342
"27472",965.710708350426
"27473",465.584711860011
"27474",604.609907783101
"27475",551.769443011645
"27476",389.650931707121
"27477",2082.31396483455
"27478",187.1780946706
"27479",607.296678733725
"27480",1936.04962341154
"27481",580.451401229375
"27482",576.874895658799
"27483",579.052193540129
"27484",1148.4868578531
"27485",1173.01536950022
"27486",353.506430016944
"27487",210.272995296966
"27488",604.960905428405
"27489",504.668935399531
"27490",976.106656026107
"27491",692.894507056948
"27492",111.774006489608
"27493",301.72217864944
"27494",2226.37279688263
"27495",791.429955839197
"27496",620.019267849871
"27497",498.955818565133
"27498",634.465626600655
"27499",1113.95044070166
"27500",884.80922553152
"27501",1262.70080780488
"27502",867.827126989431
"27503",169.496315007365
"27504",1575.59316192799
"27505",1537.93428032532
"27506",1450.40012856729
"27507",422.85429899124
"27508",1236.71381118064
"27509",1296.68020020604
"27510",178.712764801242
"27511",282.573715341612
"27512",738.745219575549
"27513",1713.47514233825
"27514",2182.94971404207
"27515",645.339741518168
"27516",518.482542324687
"27517",134.003340672093
"27518",165.851743986293
"27519",1156.31182818639
"27520",1310.72265458321
"27521",1563.3237761296
"27522",1383.98123074237
"27523",1518.29521616501
"27524",617.439333381731
"27525",1302.65493951361
"27526",1406.04114861992
"27527",960.657389813286
"27528",1717.09576501648
"27529",1302.95284112192
"27530",939.092361826719
"27531",1122.53531343228
"27532",2484.56930589893
"27533",1558.62840877299
"27534",554.172769123875
"27535",2284.4541264197
"27536",343.957352720564
"27537",412.966644262552
"27538",615.249552131741
"27539",1643.69099803249
"27540",952.043049922054
"27541",620.476395966245
"27542",857.228794264861
"27543",612.386276741952
"27544",529.94642682434
"27545",586.478100093539
"27546",577.763432403785
"27547",587.645539160779
"27548",309.733587090657
"27549",946.406721273997
"27550",1165.67372473179
"27551",1641.5258259828
"27552",969.578767879818
"27553",1410.35135373888
"27554",628.517762765006
"27555",516.262857317255
"27556",1180.09856720273
"27557",825.213824929472
"27558",1354.88569938769
"27559",1101.54870776821
"27560",689.138481212427
"27561",990.572243423152
"27562",1023.20017739784
"27563",1346.13170090712
"27564",378.94587818628
"27565",616.168607329001
"27566",594.272472311483
"27567",843.351688385983
"27568",899.635786269028
"27569",1819.10451498085
"27570",1069.22810050145
"27571",849.615854402147
"27572",1547.45680086148
"27573",1389.75437186616
"27574",1501.66772450398
"27575",621.456160642864
"27576",443.534114863663
"27577",1130.69043312631
"27578",1325.91920162018
"27579",726.065271319972
"27580",1102.0602575917
"27581",1207.84487696154
"27582",747.045864422658
"27583",457.349793262635
"27584",1610.77262156688
"27585",1016.64199546636
"27586",411.626054930214
"27587",854.674486584933
"27588",353.87339685834
"27589",972.98683435342
"27590",1449.4405263197
"27591",1355.06175752886
"27592",1168.70741171515
"27593",1508.20352477793
"27594",1031.12290487965
"27595",1502.06377902181
"27596",1051.53418451042
"27597",772.206821308958
"27598",367.046305082561
"27599",858.401089857551
"27600",1273.09453685682
"27601",559.808062459553
"27602",1037.97125361599
"27603",1036.94515735113
"27604",1065.68055126772
"27605",710.691464742568
"27606",188.005282623183
"27607",1228.3642509533
"27608",536.309570463056
"27609",440.415115060224
"27610",1400.55706876614
"27611",358.765570664862
"27612",1206.99559151273
"27613",556.853953158708
"27614",1303.24108838692
"27615",771.746492311552
"27616",766.259759652664
"27617",2005.23317176666
"27618",989.287615621246
"27619",2966.67913712771
"27620",500.451875636721
"27621",563.395548077841
"27622",1915.9667583932
"27623",233.247776445949
"27624",1615.59165087319
"27625",824.375679861661
"27626",1079.44641212615
"27627",1711.83469969418
"27628",1059.07268669514
"27629",1199.30252648172
"27630",518.214676266581
"27631",859.681115680635
"27632",848.22222795562
"27633",600.82978250657
"27634",1500.60163285453
"27635",565.699019894216
"27636",1313.24761146883
"27637",2291.17731122507
"27638",185.930180272788
"27639",592.325305418354
"27640",402.157422525239
"27641",1234.09681006729
"27642",870.046924844403
"27643",2067.62892387084
"27644",1146.93195701739
"27645",1120.38776393017
"27646",800.562430806197
"27647",443.491951745372
"27648",515.11239403691
"27649",451.465263056484
"27650",1297.02967535566
"27651",817.813019311736
"27652",936.731483952663
"27653",862.805601233859
"27654",1599.75883710363
"27655",1738.40360082973
"27656",1575.77752258679
"27657",1527.79493236333
"27658",74.1569831637682
"27659",1413.00755050082
"27660",1737.90548126293
"27661",634.11159405133
"27662",793.065083627188
"27663",1320.4143259447
"27664",315.658021452199
"27665",1424.98751497271
"27666",379.619228946097
"27667",1511.89698987021
"27668",1311.13974910103
"27669",1340.99032441403
"27670",1523.95513750006
"27671",1082.13378592381
"27672",899.669510866351
"27673",587.214629030434
"27674",1765.94922073314
"27675",848.759181275286
"27676",437.679297688309
"27677",397.918146694477
"27678",1531.21319917152
"27679",1497.8863029269
"27680",513.45329886186
"27681",208.535962947579
"27682",1620.86654979229
"27683",1290.17616629239
"27684",748.127344732958
"27685",1425.89957393394
"27686",321.732561936111
"27687",672.481000765802
"27688",1374.10539799016
"27689",1768.55146198659
"27690",362.678331495727
"27691",591.553570927296
"27692",387.762291307276
"27693",962.029199112939
"27694",1103.62123425277
"27695",188.262371738701
"27696",1478.40501179309
"27697",1172.44963055969
"27698",485.442087819001
"27699",1113.5508407501
"27700",603.26684045417
"27701",614.11160846122
"27702",2165.11914464618
"27703",774.486448292468
"27704",2356.33599410183
"27705",424.761725242418
"27706",50.1144011804714
"27707",1332.15542521094
"27708",847.127462419213
"27709",787.312036701932
"27710",1135.36019422253
"27711",1306.23278457683
"27712",1059.286410238
"27713",1513.25026232282
"27714",1380.29237849542
"27715",428.442875105296
"27716",827.879993522707
"27717",925.677401321066
"27718",1079.74088368992
"27719",347.046219473804
"27720",1534.75228286324
"27721",883.04670676485
"27722",717.96632830135
"27723",530.160403079037
"27724",1933.54985437676
"27725",1635.92192642956
"27726",2060.90088563812
"27727",15.6309392346045
"27728",910.904387139725
"27729",1342.89973695417
"27730",743.435831938602
"27731",1478.21233032952
"27732",999.461780135697
"27733",1329.6957138015
"27734",210.752768892682
"27735",723.947394244912
"27736",745.882797945851
"27737",1588.36927224826
"27738",1440.82012672894
"27739",1542.92482224852
"27740",807.567567822575
"27741",1777.79907778742
"27742",253.554724943961
"27743",702.294153218833
"27744",770.657575087501
"27745",923.415819096371
"27746",1740.7229027576
"27747",1742.31915874061
"27748",818.070357361754
"27749",1341.95374942297
"27750",450.692547699297
"27751",580.243933094927
"27752",507.652831070352
"27753",1503.10408466884
"27754",1313.58601446523
"27755",774.943932909312
"27756",1450.69189610276
"27757",710.811633314325
"27758",1433.36314357104
"27759",452.310853366995
"27760",785.773690020333
"27761",2472.92743141381
"27762",1300.97543590744
"27763",255.411547735424
"27764",1099.28711975768
"27765",793.119434199218
"27766",711.091895525705
"27767",1324.43427958503
"27768",1248.07079157475
"27769",1402.92872167218
"27770",536.203144315833
"27771",1889.50562360375
"27772",227.814643887179
"27773",1213.3678714337
"27774",266.355285079396
"27775",382.518795986423
"27776",931.885398023982
"27777",1088.02371017958
"27778",107.634138478875
"27779",916.309761887171
"27780",352.02730238717
"27781",632.840487052458
"27782",693.389475137906
"27783",296.428821782812
"27784",1408.94279684871
"27785",884.203317906867
"27786",701.182506555723
"27787",875.828338964972
"27788",1688.42498341667
"27789",933.308513140602
"27790",1163.93767282603
"27791",653.434081126314
"27792",1199.94060294454
"27793",964.458319573175
"27794",299.348633108416
"27795",773.365865400344
"27796",564.55408499448
"27797",1613.95767671361
"27798",1327.88114529037
"27799",902.774937730141
"27800",1573.82795684287
"27801",1612.87061113443
"27802",272.89416254872
"27803",718.630543164207
"27804",760.171940366895
"27805",1166.23845422234
"27806",1661.65272057272
"27807",1830.57556856836
"27808",341.680894850401
"27809",1609.1838361282
"27810",1401.16855254919
"27811",977.806196177409
"27812",528.239245567101
"27813",729.895093535137
"27814",1375.02511009156
"27815",628.412930616194
"27816",1714.75904893749
"27817",1707.31020454853
"27818",1877.86795969506
"27819",1711.45481775354
"27820",766.890181592119
"27821",1943.12109313825
"27822",961.908442879486
"27823",1417.91901436908
"27824",264.461360964937
"27825",1690.78507089264
"27826",1058.83596136746
"27827",708.798943136696
"27828",559.478225201242
"27829",1305.75479941481
"27830",2065.59530622118
"27831",984.452486679766
"27832",979.555516232035
"27833",266.077843891207
"27834",512.640126852721
"27835",1003.42475471699
"27836",2266.71649285827
"27837",1225.82746067925
"27838",779.820582228058
"27839",1308.98508434358
"27840",1368.75279256013
"27841",1341.65175523781
"27842",679.136595277471
"27843",286.384176423118
"27844",684.680592561408
"27845",416.677062524041
"27846",1594.85479588493
"27847",890.603130405549
"27848",2658.45859020403
"27849",1986.10521628821
"27850",451.237519438083
"27851",916.198137839447
"27852",335.201192558717
"27853",1346.67319419851
"27854",808.31519118721
"27855",479.476200571698
"27856",286.742383458718
"27857",470.343419753366
"27858",434.391050443002
"27859",290.368134071775
"27860",1148.7138373847
"27861",963.225033565481
"27862",321.209147303578
"27863",1170.25625578382
"27864",368.317067032272
"27865",567.224714556204
"27866",1754.91133970275
"27867",386.790191790469
"27868",795.154898230936
"27869",675.614779635913
"27870",894.191852776012
"27871",531.383105152644
"27872",743.668073937812
"27873",453.807799900737
"27874",676.166767564468
"27875",875.12900982916
"27876",1342.31894149864
"27877",1442.46139677034
"27878",2026.6827783198
"27879",869.003469217044
"27880",130.275017580344
"27881",2928.46998964983
"27882",669.927594707898
"27883",741.161812109947
"27884",1647.07803051091
"27885",508.297280771687
"27886",187.83580576411
"27887",756.198724981291
"27888",615.145348602597
"27889",670.893353177787
"27890",863.28712588743
"27891",1618.31333768845
"27892",185.80615273347
"27893",1820.66030788912
"27894",836.76595605606
"27895",2343.11420610429
"27896",818.318573382478
"27897",1211.65372434649
"27898",736.339351830314
"27899",942.702138365203
"27900",129.994769141512
"27901",1988.54595718998
"27902",1760.10018333639
"27903",917.666088980774
"27904",817.350484887582
"27905",941.654679231272
"27906",1283.34095250937
"27907",514.04443622749
"27908",1019.16065617044
"27909",898.976920171696
"27910",852.675815322405
"27911",299.10192208353
"27912",2580.76278844817
"27913",1032.88376191935
"27914",1083.79150347343
"27915",925.640581129277
"27916",634.916496030474
"27917",1078.78290223222
"27918",1614.17917009745
"27919",980.327648452456
"27920",385.908482276388
"27921",478.007466906589
"27922",1456.25231402286
"27923",923.970547658144
"27924",646.780648301574
"27925",1533.96294353585
"27926",673.828485314608
"27927",638.76441439336
"27928",1252.36992922604
"27929",1536.71802887826
"27930",1371.172398752
"27931",497.172133685791
"27932",896.170195433508
"27933",1867.76583989609
"27934",1516.19407419917
"27935",1441.21259323724
"27936",88.5477645796447
"27937",649.526802799861
"27938",1120.80080204187
"27939",1275.61574465658
"27940",2353.77443840396
"27941",1234.90512321032
"27942",920.495001807085
"27943",775.970185221354
"27944",698.078344168741
"27945",213.259689866705
"27946",554.291495058887
"27947",1077.87646693393
"27948",946.168469488531
"27949",1647.08806611734
"27950",1307.08172189927
"27951",819.309836787382
"27952",775.732553195297
"27953",1380.91140158345
"27954",1100.56748008015
"27955",1371.71283830737
"27956",1204.34208490453
"27957",1379.93188849468
"27958",1129.84071523574
